-2.3469	-1.4196
-1.2646	-1.2646
-2.3469	-1.4196
-1.2646	-1.2646
-0.6220	-0.6220
-0.2626	2.2129
-0.6258	1.2837
-0.6258	1.2837
-0.6220	-0.6220
-1.0908	1.2613
3.4416	1.5283
1.0241	-0.4818
2.8619	3.3042
2.5025	0.4693
-0.5814	-0.5814
-0.5814	-0.5814
0.3594	2.8349
-0.4058	-0.4058
-0.6024	2.2848
-0.2747	-0.7498
-1.2646	-1.2646
-1.5711	-1.6036
-2.3607	-0.0086
-1.9502	-1.0229
-1.2646	-1.2646
-1.4560	0.8961
-1.2646	-1.2646
-1.2646	-1.2646
-0.9872	-0.9872
-1.2646	-1.2646
-1.9411	-1.0138
-1.2646	-1.2646
-1.9411	-1.0138
-2.4060	-1.4787
-3.7060	-2.7787
0.6015	-1.2668
-0.4058	-0.4058
-0.4058	-0.4058
-0.7074	-0.7399
0.8744	0.3937
-1.5776	-1.5776
-1.2646	-1.2646
-0.4058	-0.4058
-1.3181	3.5095
-1.2404	-0.3131
0.2928	0.1023
-1.1355	-0.8090
-1.2404	-0.3131
0.2928	0.1023
-1.7092	1.5702
-1.1982	-0.9042
-1.1982	-0.9042
-1.1982	-0.9042
-1.7334	0.6187
-1.1982	-0.9042
-0.6765	-0.7090
-1.1982	-0.9042
-1.4566	-1.4566
-0.4225	-0.4225
-0.4225	-0.4225
-0.4058	-0.4058
-2.1732	-1.8775
-1.1422	0.6735
-0.5217	-0.1952
0.3903	-0.2695
-0.7058	0.9865
-2.5226	0.1219
-1.8919	-1.8919
2.9766	1.5059
-1.8013	2.4558
-0.4688	1.8833
-0.4688	1.8833
-0.0096	2.8445
-0.4058	-0.4058
-0.3389	0.5154
-1.4995	-1.4995
-0.8722	-0.8722
0.6129	-1.1183
0.6129	-1.1183
1.2497	1.9940
-2.1295	0.5150
-0.8485	-0.8793
-0.6273	-0.6273
-1.6145	-1.6145
-1.5809	1.0977
-0.4058	-0.4058
-2.4253	3.0260
-0.6686	-0.6686
-2.2823	0.3963
-2.2823	0.3963
-2.2823	0.3963
-1.5016	-2.1614
-0.9203	-0.0660
-0.9872	-0.9872
-1.3724	-1.4049
-2.3469	-1.4196
-2.3469	-1.4196
-2.2800	-0.4984
-0.4058	-0.4058
-1.3179	-1.3179
-1.3179	-1.3179
-0.7458	-0.7458
-2.8031	-2.8509
-1.7602	-1.7602
-2.8031	-2.8509
-2.8031	-2.8509
-0.7458	-0.7458
-1.5645	-0.1075
-1.7169	-1.3904
-1.1329	-1.1329
-1.2724	-1.2724
-1.2055	-0.3512
-1.3731	-1.3731
1.3553	-0.8185
-0.9872	-0.9872
-0.9872	-0.9872
-0.9872	-0.9872
-0.9203	-0.0660
-1.4560	0.8961
-1.7215	-1.4291
-0.9872	-0.9872
-1.9083	-1.9083
-1.0502	1.3019
-2.0878	1.3150
-0.4058	-0.4058
-1.6151	2.6420
-0.3852	-0.4177
-0.3852	-0.4177
2.2169	3.5418
2.5763	6.3767
2.9111	5.0903
-2.5583	-1.6310
0.6905	-0.2980
-2.2243	-0.1028
-2.2243	-0.1028
-0.5814	-0.5814
2.8442	4.1691
0.3594	2.8349
-0.9630	-0.0357
0.8744	0.3937
2.4000	0.9293
1.3394	0.4161
0.5752	0.0945
1.4063	1.3373
0.5752	0.0945
0.8744	0.3937
0.8744	0.3937
-0.1314	-0.4647
-0.6595	-1.3193
-0.6595	-1.3193
-1.1812	-1.5145
-1.0400	-1.6998
-2.1767	0.1754
-2.1767	0.1754
1.7388	0.0384
1.7388	0.0384
1.2700	1.9217
1.7388	0.0384
-1.4995	-1.4995
-1.4995	-1.4995
0.7676	2.6141
-0.9872	-0.9872
0.6586	0.0070
2.8558	6.6562
0.5917	-0.9142
1.0260	3.5369
0.6586	0.0070
0.5917	-0.9142
1.3523	3.5918
-1.6605	-1.6605
-1.2646	-1.2646
-1.2646	-1.2646
-1.2646	-1.2646
-0.9872	-0.9872
-3.0463	0.2331
-0.9872	-0.9872
0.1229	0.9691
-1.9549	0.3972
-1.2646	-1.2646
-1.9592	-1.0319
-1.6588	-1.6913
-1.5776	-1.5776
-0.9872	-0.9872
-1.8919	-1.8919
1.7241	5.7835
9.3910	5.3023
1.3647	2.9486
-1.4182	-0.4909
-2.4054	-1.4781
-2.4054	-1.4781
-0.8115	0.0782
-2.0678	-2.0678
-0.5145	0.3398
-0.9872	-0.9872
0.1948	1.7081
-2.1440	-0.3624
-0.9840	-0.6745
0.8112	1.0181
-1.6598	-1.3674
-0.5266	-0.5266
-0.5266	-0.5266
-3.6990	-2.7717
-1.8819	-0.9546
-2.2877	-1.3604
-1.8819	-0.9546
-1.8819	-0.9546
-0.5814	-0.5814
-1.7092	1.5702
-1.2404	-0.3131
-1.7621	-0.5083
-1.8819	-0.9546
-0.6273	-0.6273
-1.6906	0.0222
-0.9630	-0.0357
-1.2404	-0.3131
-0.5217	-0.1952
-0.5266	-0.5266
-0.5266	-0.5266
3.5972	4.0286
3.8897	5.9423
-0.4664	-0.4664
-0.4664	-0.4664
-0.4664	-0.4664
-0.4664	-0.4664
-1.6598	-1.3674
-2.2871	-1.9947
-0.7983	0.3654
-2.7559	-0.1114
-0.5266	-0.5266
-1.1024	3.7252
-0.5266	-0.5266
-0.9930	-0.9930
0.0062	0.5610
0.0062	0.5610
0.0062	0.5610
0.0062	0.5610
-0.7968	-0.2420
0.0062	0.5610
0.0062	0.5610
0.0062	0.5610
0.0062	0.5610
-0.4058	-0.4058
-0.5266	-0.5266
-0.5266	-0.5266
-0.5266	-0.5266
-0.4058	-0.4058
-0.4980	-0.0133
-0.4980	-0.0133
-0.9630	-0.0357
-0.6036	2.7992
-0.3082	-0.3082
-0.3082	-0.3082
-1.0732	2.2566
-0.4899	0.5245
-0.1206	-0.5632
-0.2125	0.8019
-0.4899	0.5245
-0.2125	0.8019
-2.3469	-1.4196
-0.3852	-0.4177
-0.3852	-0.4177
-0.4946	4.3005
2.6156	1.1697
-1.3275	-1.0351
1.7388	0.0384
-0.9630	-0.0357
1.7388	0.0384
0.0920	2.3848
1.7388	0.0384
-0.9872	-0.9872
-0.4058	-0.4058
0.2021	1.4674
0.2021	1.4674
-2.6354	-2.3738
-2.6354	-2.3738
-2.6354	-2.3738
-2.6354	-2.3738
-0.9872	-0.9872
-1.0331	-1.0331
-1.0331	-1.0331
1.1298	-0.9342
1.6651	4.3659
2.1909	1.1852
6.2533	3.0063
2.7190	1.6077
1.2893	4.4507
-1.2646	-1.2646
2.3422	1.2309
-2.1807	9.4475
-0.5814	-0.5814
-1.7092	1.5702
-1.7092	1.5702
-1.2404	-0.3131
-1.2404	-0.3131
-1.7092	1.5702
-1.7092	1.5702
-2.6797	0.5997
-1.7092	1.5702
-1.1735	0.6081
0.1907	7.3208
0.2576	8.2420
0.1907	7.3208
0.1907	7.3208
0.1292	9.5438
-0.1687	4.4859
-1.7079	-1.7079
-0.4058	-0.4058
-0.0464	2.4291
-0.5904	-0.5904
-0.2370	-0.8968
-0.7058	0.9865
-0.2747	-0.7498
-1.4995	-1.4995
0.3903	-0.2695
-1.8296	-1.5339
-1.8296	-1.5339
-1.8296	-1.5339
-0.9811	-0.6546
-1.7294	1.7694
-0.5217	-0.1952
-1.8218	-0.8945
-2.2276	-1.3003
5.1275	2.0247
0.7700	2.4931
-2.2276	-1.3003
-1.4624	1.9404
-2.3336	-1.4063
-2.3336	-1.4063
-1.3695	1.4846
5.1275	2.0247
-2.2276	-1.3003
-0.5814	-0.5814
-0.8030	-0.8030
-0.0496	-1.0118
-0.9840	-0.6745
-0.2370	-0.8968
-0.2370	-0.8968
-0.6273	-0.6273
-0.2370	-0.8968
-1.4895	0.6953
-1.0245	0.7177
-1.0245	0.7177
-1.0245	0.7177
-0.9601	1.5154
-0.9872	-0.9872
-0.9872	-0.9872
-0.9203	-0.0660
-1.0966	3.7310
-0.9872	-0.9872
-0.3693	1.0877
-0.4891	2.7101
-1.3735	0.9786
1.3825	2.6686
-0.4688	1.8833
-2.4897	4.1195
0.9074	3.2487
-1.0502	1.3019
2.9766	1.5059
-1.0143	5.9924
0.8744	0.3937
2.9766	1.5059
-1.2646	-1.2646
1.2352	-0.2924
-1.2404	-0.3131
-1.2404	-0.3131
-2.2527	-1.3254
0.2861	3.7953
1.0667	-0.9665
3.0594	1.0262
2.0722	0.0390
3.5913	1.9698
3.9507	4.8047
3.0594	1.0262
-0.2928	-0.2928
-0.4058	-0.4058
-0.5298	-1.1896
-1.9452	-1.9452
-1.6145	-1.6145
-1.6145	-1.6145
1.7147	2.0164
0.7862	-0.7197
-0.5904	-0.5904
0.7862	-0.7197
0.7862	-0.7197
2.4740	0.3174
-1.3499	-0.4226
-0.9872	-0.9872
-0.9872	-0.9872
-0.5609	2.7689
0.1679	0.8213
-0.5814	-0.5814
5.1275	2.0247
-1.3275	-1.0351
-0.9203	-0.0660
-0.9872	-0.9872
-0.6278	1.8477
-0.3949	-0.3949
-1.5239	2.7332
-0.1551	3.1747
-0.5609	2.7689
-0.6278	1.8477
-2.2527	-1.3254
-2.0164	1.1900
-2.7215	0.5579
-0.8722	-0.8722
-1.0966	3.7310
-2.0209	2.2362
-0.9872	-0.9872
-1.3275	-1.0351
0.3594	2.8349
0.3594	2.8349
-0.6739	5.4109
-0.2051	3.5276
0.3594	2.8349
0.4263	3.7561
-0.6273	-0.6273
0.8244	2.8573
-0.2220	2.2535
-1.1818	-0.6578
-0.8840	3.9436
0.8291	-0.6985
-0.2747	-0.7498
-0.9052	1.5703
-1.1818	-0.6578
-0.3082	-0.3082
-0.9630	-0.0357
-0.2110	1.3023
1.5489	0.8193
-1.1818	-0.6578
0.6197	1.0163
-0.0096	2.8445
2.4780	0.4448
2.5906	2.9095
-1.3172	-1.0077
1.7914	1.9430
-0.9840	-0.6745
-0.9442	-0.6177
-1.6598	-1.3674
-1.3275	-1.0351
-0.3869	-0.3869
-0.9872	-0.9872
-0.2913	-0.2913
5.4869	4.8596
-1.1381	-1.1722
1.2388	0.6098
-1.6598	-1.3674
-0.9840	-0.6745
-1.6598	-1.3674
-0.9840	-0.6745
-0.5548	-0.5548
-1.7952	-0.8679
-0.5548	-0.5548
-2.2640	1.0154
-2.6437	-1.7472
-2.0801	0.5815
-1.9411	-1.0138
-0.9630	-0.0357
-1.0719	-1.1044
-1.6311	1.3755
-0.6036	2.7992
1.2388	0.6098
-0.9872	-0.9872
-0.7927	-0.7927
-1.2615	1.0906
-0.3082	-0.3082
-0.7927	-0.7927
-2.9076	0.3410
-2.4388	-1.5423
-2.4388	-1.5423
-3.1217	-2.2252
-0.1623	-0.6049
-1.4756	-1.4756
-0.9872	-0.9872
-0.9203	-0.0660
-0.9872	-0.9872
-0.9872	-0.9872
1.2703	1.0343
-1.0502	1.3019
-1.1908	4.7993
-0.9872	-0.9872
-0.9872	-0.9872
1.5789	0.0730
0.4263	3.7561
-0.9872	-0.9872
-1.9548	-1.6624
-0.4058	-0.4058
-0.9872	-0.9872
-0.9203	-0.0660
-1.9548	-1.6624
-1.9548	-1.6624
-2.4236	0.2209
1.2388	0.6098
-1.9548	-1.6624
-1.4299	-1.4607
-0.4688	1.8833
-0.4688	1.8833
-2.9076	0.3410
-1.0273	2.3025
-0.9872	-0.9872
-0.9872	-0.9872
-0.9872	-0.9872
-3.3834	2.3407
-0.9872	-0.9872
7.1090	2.2326
1.2388	0.6098
0.0865	6.0913
1.2388	0.6098
-0.4512	0.3487
1.2388	0.6098
-0.5814	-0.5814
3.0435	2.4271
-0.9203	-0.0660
-1.9707	-1.6612
1.2703	1.0343
-1.6598	-1.3674
-0.9622	0.7506
-1.3172	-1.0077
-1.9502	-1.0229
-1.5239	2.7332
-1.4560	0.8961
-0.2975	-0.2975
10.4155	3.8822
-0.5266	-0.5266
-0.5266	-0.5266
-0.5266	-0.5266
-1.5016	-2.1614
-2.3985	-2.3985
-2.2800	-0.4984
-0.4058	-0.4058
-0.4058	-0.4058
-0.4055	-0.4055
-0.0461	2.4294
-0.4055	-0.4055
-0.4055	-0.4055
0.3903	-0.2695
-1.3634	3.4334
-0.4055	-0.4055
-0.4055	-0.4055
1.8038	0.7981
-0.5266	-0.5266
2.3107	3.3945
3.0208	1.3226
3.0208	1.3226
1.2352	-0.2924
1.8844	-0.3616
-0.9872	-0.9872
-0.9872	-0.9872
-0.8179	-0.8179
-2.1286	0.5159
-0.8179	-0.8179
-0.8179	-0.8179
-0.8179	-0.8179
-0.3395	-0.3395
-0.8179	-0.8179
-1.6598	-1.3674
-2.6823	-1.7550
-1.9411	-1.0138
-1.9411	-1.0138
0.3903	-0.2695
4.0242	2.1741
-1.9411	-1.0138
0.3903	-0.2695
3.0375	-1.2881
-1.9411	-1.0138
0.3903	-0.2695
-3.0662	-1.8294
-1.3724	-1.4049
3.4858	1.3450
3.4858	1.3450
-1.9704	-0.2781
-1.5016	-2.1614
-0.4688	1.8833
-1.9704	-0.2781
-1.1911	-1.1911
-1.8107	-0.1287
-0.2774	-0.2774
-0.2224	3.5882
3.0594	1.0262
-0.6645	-0.6645
-0.6645	-0.6645
-0.6645	-0.6645
-0.0096	2.8445
-0.3435	-0.3606
-0.3435	-0.3606
-0.5217	-0.1952
-2.6084	0.0317
7.3623	3.4170
-0.2913	-0.2913
-0.9622	0.7506
-1.3410	1.0111
-1.3172	-1.0077
-1.3276	1.0245
0.1118	0.1472
0.1787	1.0684
-0.4829	2.5166
0.0062	0.5610
0.0062	0.5610
-1.1673	2.1147
-1.4560	0.8961
0.7226	3.8498
5.1770	5.4040
0.9905	1.6422
0.1254	0.7788
-1.1931	-0.8666
0.1254	0.7788
0.9710	4.9542
0.3903	-0.2695
0.3903	-0.2695
-1.5842	-0.3189
-0.3768	-0.3768
-0.8485	-0.8793
-0.9203	-0.0660
-0.9662	-0.1119
2.5460	5.4113
-0.6751	1.3578
-0.6737	1.8018
-0.9088	-0.5823
-1.0742	4.0038
-1.9683	0.3838
-0.4058	-0.4058
-0.4058	-0.4058
-1.6498	-1.6823
-0.4058	-0.4058
-0.4058	-0.4058
1.8208	2.5959
1.4614	-0.2390
1.4614	-0.2390
-0.9203	-0.0660
-1.2248	2.5160
-0.6278	1.8477
-1.7660	-0.8387
-2.2877	-1.0339
-1.5239	2.7332
0.3903	-0.2695
-0.7927	-0.7927
-0.2370	-0.8968
-0.2370	-0.8968
-0.7058	0.9865
-0.2370	-0.8968
0.3450	1.8170
0.8368	0.2078
0.4555	-0.3239
0.8744	0.3937
-1.8981	1.9343
-1.9650	1.0131
-1.5016	-2.1614
-1.9704	-0.2781
-1.8981	1.9343
-1.9650	1.0131
-1.5016	-2.1614
-1.5016	-2.1614
-0.5814	-0.5814
-1.8819	-0.9546
-1.5016	-2.1614
0.3903	-0.2695
-0.1945	1.3305
-0.8540	1.4656
-0.1945	1.3305
0.3903	-0.2695
-1.6654	0.5194
0.3903	-0.2695
-0.1276	2.2517
-0.8218	0.7032
-0.8218	0.7032
-1.5660	3.2616
-1.3179	-1.3179
-1.2906	2.5865
-1.6792	0.9609
-1.2906	2.5865
0.1129	-0.5469
0.1129	-0.5469
-0.3728	0.0389
-2.5923	0.3858
-1.5016	-2.1614
-1.3735	0.9786
-1.5016	-2.1614
-0.8227	1.6528
-1.5016	-2.1614
0.3903	-0.2695
-0.6273	-0.6273
-1.8981	1.9343
-0.4980	-0.0133
-1.9650	1.0131
0.3903	-0.2695
-1.9650	1.0131
-1.6913	0.0215
-1.9650	1.0131
-1.9650	1.0131
-0.5036	0.7617
-0.8540	1.4656
-0.3183	0.5035
-0.3852	-0.4177
-0.5814	-0.5814
-1.5954	1.1725
-0.5145	0.3398
0.4263	3.7561
-0.8883	0.4356
-1.0449	3.7827
0.1120	1.4756
-0.4728	3.0756
10.0051	2.8743
-0.4058	-0.4058
-0.4058	-0.4058
-0.6832	-0.6832
-0.6832	-0.6832
-0.6832	-0.6832
-0.4484	-1.1012
-0.8652	-0.5558
-0.8652	-0.5558
-2.5354	-2.2738
-0.5190	-0.6521
-0.9840	-0.6745
-1.4326	-0.5783
-0.8652	-0.5558
-2.0033	1.7427
-2.0033	1.7427
-0.5190	-0.6521
-0.5190	-0.6521
-1.3271	-0.3998
-2.0033	1.7427
-2.4721	3.6260
-2.0033	1.7427
1.1015	0.1702
0.8241	-0.1072
1.1015	0.1702
-0.8077	2.3987
0.8948	0.2891
-0.5623	-0.5623
-0.6789	-0.6789
-1.3780	-1.0685
-1.3780	-1.0685
-1.3780	-1.0685
-1.7215	-1.4291
-2.0479	-1.8053
-1.5856	-1.3260
-1.7215	-1.4291
-1.5856	-1.3260
-1.3780	-1.0685
-1.3276	-0.4003
-1.3780	-1.0685
-1.2592	-0.9498
1.7388	0.0384
1.7388	0.0384
-1.2843	-1.2843
-1.2843	-1.2843
2.1616	4.8128
0.6110	2.4575
-1.7215	-1.4291
-1.7215	-1.4291
-2.0479	-1.8053
-1.7215	-1.4291
-1.7215	-1.4291
-2.0479	-1.8053
-0.5814	-0.5814
-0.8563	-0.8733
1.1202	0.6507
1.1202	0.6507
-2.8411	-1.9906
-2.7866	-1.8593
-0.5814	-0.5814
-2.7866	-1.8593
0.3594	2.8349
-0.7927	-0.7927
-0.1094	4.7182
-1.9083	-1.9083
-0.8485	-0.8793
-1.3780	-1.0685
-1.3780	-1.0685
-2.0479	-1.8053
-1.3780	-1.0685
-2.5805	-1.6532
-1.3780	-1.0685
-1.3780	-1.0685
-1.3780	-1.0685
-1.7215	-1.4291
-1.3780	-1.0685
-1.3780	-1.0685
-1.3780	-1.0685
-1.3780	-1.0685
-0.8563	-0.8733
-1.3780	-1.0685
-0.0096	2.8445
-1.3780	-1.0685
8.6618	4.3870
-2.1695	-1.2798
1.8682	4.1568
-1.7215	-1.4291
-0.2317	-0.6743
-0.6818	1.5624
-2.8000	-0.1555
0.4650	0.0224
-0.7866	0.9262
-3.1447	-0.7926
-0.8380	-0.5397
-2.6759	-2.6759
-3.1447	-0.7926
-1.8833	-0.1017
-1.8833	-0.1017
-1.9502	-1.0229
-1.7469	2.3887
-0.9088	-0.5823
-0.9775	-0.9775
-1.1722	0.5201
-1.6820	1.7208
-0.2849	-0.2849
-0.6997	-1.6944
-1.5016	-2.1614
-2.0414	-1.1141
-0.5604	0.2939
-0.6273	-0.6273
-1.2404	-0.3131
-0.7910	-0.8235
-2.0988	4.9436
-2.4582	2.1087
-1.6598	-1.3674
-1.1490	-0.8225
0.2435	9.5610
-2.5124	0.7670
-0.5814	-0.5814
-0.7034	-1.3632
0.9929	0.7569
-0.2849	-0.2849
-0.2849	-0.2849
-0.2849	-0.2849
-0.2180	0.6363
-0.5643	-0.5643
-0.6720	-0.6720
-0.2849	-0.2849
-0.2849	-0.2849
-0.2849	-0.2849
-0.3614	0.4929
-1.6598	-1.3674
-0.5266	-0.5266
-2.3607	-0.0086
-1.7019	-0.0216
-0.9872	-0.9872
-0.9872	-0.9872
-1.2335	2.3887
0.0766	2.5521
-1.1490	-0.8225
0.1435	3.4733
-0.4058	-0.4058
-0.8743	-1.5341
-0.9513	5.0571
1.2352	-0.2924
-0.6163	0.2380
2.6693	4.4533
2.6693	4.4533
2.6693	4.4533
-0.5814	-0.5814
3.4188	3.8611
0.3521	2.2273
-0.3833	-0.9836
0.4577	-0.5852
-1.4560	0.8961
-2.4236	0.2209
-1.7963	0.8482
-0.9872	-0.9872
-0.9872	-0.9872
-1.4560	0.8961
3.0594	1.0262
3.0594	1.0262
-1.3702	-1.0745
-0.8722	-0.8722
-0.9872	-0.9872
-0.4058	-0.4058
-1.6637	-1.6962
0.3903	-0.2695
-1.2646	-1.2646
-2.0538	-1.7614
1.4189	5.4004
0.3833	1.1832
-1.0701	-1.0701
-1.0701	-1.0701
-3.2091	-0.0970
0.3074	-0.8937
0.3074	-0.8937
0.8291	-0.6985
-0.0662	0.9733
0.3074	-0.8937
0.4056	2.2770
-0.6278	1.8477
1.2388	0.6098
1.2388	0.6098
2.6895	4.4000
2.6895	4.4000
-0.4019	2.8045
1.4063	1.3373
-0.2326	7.2055
-0.2072	2.0856
2.2736	0.2468
2.6330	3.0817
2.5510	0.5242
-2.8497	2.7379
1.1202	0.6507
1.1202	0.6507
-0.5217	-0.1952
-1.9502	-1.0229
-1.9502	-1.0229
-0.9248	-0.9248
-0.9930	-0.9930
-0.9930	-0.9930
-0.9930	-0.9930
-0.9930	-0.9930
0.2383	0.2737
1.6966	4.7904
-0.9599	3.8954
0.5531	1.2390
2.9766	1.5059
-0.9599	3.8954
-1.5107	-0.6564
0.3498	5.6794
-0.9872	-0.9872
0.8744	0.3937
0.9413	1.3149
1.3394	0.4161
0.8744	0.3937
0.4511	7.3651
0.8744	0.3937
0.8744	0.3937
-2.4677	0.1768
-2.4677	0.1768
0.1798	-1.4422
3.4416	1.5283
-0.2724	0.1393
-0.8043	-0.8043
0.0870	2.9742
-0.5609	2.7689
0.0870	2.9742
0.0870	2.9742
-2.1083	3.0117
0.4875	0.0068
3.3360	4.3408
-1.4995	-1.4995
-0.8883	0.4356
-0.9840	-0.6745
-0.2370	-0.8968
-0.9872	-0.9872
0.5311	6.7393
-1.9502	-1.0229
-0.9872	-0.9872
-1.8546	2.4025
-1.3955	2.8616
-1.9502	-1.0229
-1.5444	-0.6171
-1.9502	-1.0229
-0.6036	2.7992
-0.5145	0.3398
-0.0633	1.1081
-0.4690	2.3851
1.1833	3.4776
0.3903	-0.2695
-0.9872	-0.9872
-0.5814	-0.5814
-0.2220	2.2535
2.5250	-1.3580
-0.9872	-0.9872
-0.4994	1.9761
-0.9203	-0.0660
-0.9872	-0.9872
-0.9840	-0.6745
-0.0785	1.6138
-1.5016	-2.1614
-1.1422	0.6735
-1.5908	1.8120
-0.9872	-0.9872
-1.4182	-0.4909
-0.8549	-0.5284
-0.4058	-0.4058
-0.0214	4.1669
-1.7334	0.6187
-0.3871	-0.3871
-2.4472	-1.5199
-1.4560	0.8961
-1.0297	4.6522
-0.5609	2.7689
-0.1292	0.9546
1.7388	0.0384
-0.3940	-0.3940
-0.7034	-1.3632
-1.6539	-1.4113
1.2388	0.6098
1.2388	0.6098
-1.4560	0.8961
-2.1903	0.4542
-0.2370	-0.8968
-0.2370	-0.8968
-0.5609	2.7689
-2.6148	0.7880
-0.5609	2.7689
-2.1980	2.0591
-1.8374	-1.5279
-1.7867	0.5654
-0.9811	-0.6546
-0.8563	-0.8733
-2.7559	-0.1114
-0.8563	-0.8733
-0.4058	-0.4058
-1.2592	-0.9498
3.0594	1.0262
1.2388	0.6098
1.2388	0.6098
1.2388	0.6098
1.2388	0.6098
-2.3985	-2.3985
-0.9872	-0.9872
-0.6273	-0.6273
-0.9203	-0.0660
-1.5016	-2.1614
-1.5016	-2.1614
-1.5016	-2.1614
-1.2646	-1.2646
-1.5016	-2.1614
-0.9121	-0.9121
0.8015	2.9176
1.2703	1.0343
0.7862	-0.7197
-0.9052	1.5703
-2.7869	1.9767
-2.3181	0.0934
2.3506	3.5374
1.4593	-0.2411
1.3656	0.6596
-0.3852	-0.4177
-0.9203	-0.0660
-2.3469	-1.4196
-1.0502	1.3019
-0.5217	-0.1952
-1.0502	1.3019
-0.9872	-0.9872
-0.9872	-0.9872
-0.5814	-0.5814
0.4650	0.0224
-0.9872	-0.9872
-0.9872	-0.9872
-2.5566	3.1983
-0.9872	-0.9872
-1.4560	0.8961
-0.4058	-0.4058
-0.9872	-0.9872
-0.9157	-0.5892
-1.2615	1.0906
3.9510	4.7240
1.7388	0.0384
-2.8582	0.7477
-0.8383	2.4915
-0.5145	0.3398
0.1215	-0.3382
1.0212	3.8703
0.9543	2.9491
0.8744	0.3937
0.8903	-0.8409
0.3686	-1.0361
1.7388	0.0384
1.7388	0.0384
1.7388	0.0384
0.8903	-0.8409
1.7388	0.0384
-0.5814	-0.5814
0.4215	1.0424
-0.5814	-0.5814
5.2851	8.5790
0.8903	-0.8409
5.9776	1.2513
-0.5609	2.7689
-0.6273	-0.6273
-0.5814	-0.5814
-2.0209	2.2362
-0.6939	1.7491
-0.6939	1.7491
-0.7708	-0.7708
-0.9872	-0.9872
-0.6278	1.8477
-0.5145	0.3398
-1.8792	-1.8792
-0.3852	-0.4177
-1.3894	-1.4219
-0.3852	-0.4177
-0.3852	-0.4177
-1.3845	1.2941
-1.2646	-1.2646
-1.7466	-0.8193
-0.7801	2.1801
